datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,sf_tidal_energy,sf_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2009-11-08,dsm2,base,1007,10305.58,9721.80,1340.00,-4447.00,2258.91,4939.68,0.00,0.00,608.75,2.31,3.44,3.22,3.11,2921.98,2921.98,494.00,14178.57,551.27,616.46,6111.50,6111.50,818.57,1622.27,538.90,15935.54,15457.50,17935.54,519.06,522.97,11626.26,1035.75,9848.22,16918.93,9136.92,493.06,449.66,537.45,15547.29,294.54,358.04,519.91,404.64,13274.37,194.88,163.12,832.17,436.53,712.90,591.79,353.13,12456.85,442.84,84.20
2009-11-09,dsm2,base,1007,10157.30,9561.20,1320.00,-4451.00,2084.93,4941.38,0.00,0.00,647.63,2.19,3.31,2.66,3.10,2679.75,2679.75,505.43,14196.74,581.46,617.74,5660.69,5660.69,817.95,1390.31,544.71,15929.17,15546.56,17421.35,525.86,529.96,11190.00,966.59,9331.95,16631.07,8763.50,504.25,456.28,562.13,14881.41,292.94,366.47,513.55,400.27,12913.01,191.24,158.01,745.98,445.97,653.97,613.26,356.35,12483.75,450.69,83.60
2009-11-10,dsm2,base,1007,10284.86,9870.30,1296.00,-4455.00,1883.93,5241.93,0.00,0.00,675.30,2.19,3.45,2.41,3.06,2460.95,2460.95,516.13,14187.23,604.81,617.01,5168.06,5168.06,806.85,1204.70,547.68,15854.94,15568.12,16893.03,533.55,535.61,10781.37,910.75,8757.46,16268.29,8396.01,515.02,464.03,589.64,14232.91,291.34,378.05,509.49,393.29,12313.91,191.41,163.11,688.00,458.76,621.04,623.73,358.76,12403.02,459.35,79.40
2009-11-11,dsm2,base,1007,10380.03,9853.80,1278.00,-4451.00,1816.37,5390.66,0.00,0.00,680.74,2.29,3.54,2.44,3.20,2556.31,2556.31,526.80,14269.54,617.08,617.49,5281.89,5281.89,807.60,1252.53,547.72,15805.31,15569.08,16695.28,539.66,541.18,11066.94,927.25,8820.36,16139.70,8419.53,526.17,471.82,606.34,14387.69,293.39,386.66,507.82,407.16,11528.11,191.17,162.69,711.31,464.16,644.45,656.76,360.90,12485.41,465.60,79.40
2009-11-12,dsm2,base,1007,10212.76,9563.40,1279.00,-4455.00,1646.35,5390.41,0.00,0.00,692.37,2.49,3.52,2.71,3.20,2743.28,2743.28,535.33,14338.70,637.62,616.56,5558.93,5558.93,811.59,1362.00,547.20,15804.25,15597.77,16813.28,544.48,546.86,11541.77,986.15,9106.52,16154.93,8642.67,534.59,481.46,624.60,14782.91,299.67,393.96,508.48,425.91,10309.49,194.93,162.44,772.26,468.39,683.47,679.15,362.88,12601.20,469.77,79.40
2009-11-13,dsm2,base,1007,9834.14,9496.30,1310.00,-4656.00,1636.57,4851.57,0.00,0.00,699.45,2.80,3.43,3.29,3.11,2805.27,2805.27,538.14,14378.57,661.77,618.27,5604.93,5604.93,816.98,1413.37,548.93,15808.78,15598.27,16951.25,546.73,548.07,11640.76,1015.72,9141.91,16206.80,8697.34,537.43,490.08,650.61,14762.02,305.67,404.80,511.29,434.50,10764.43,196.60,169.29,793.55,470.83,701.67,686.98,365.19,12630.38,477.30,79.40
2009-11-14,dsm2,base,1007,9832.79,9554.60,1297.00,-4648.00,1648.44,4833.35,0.00,0.00,703.00,3.01,3.34,3.98,2.97,2839.75,2839.75,539.69,14398.04,678.28,621.57,5655.25,5655.25,833.02,1437.13,551.10,15813.32,15591.77,16969.45,547.12,549.49,11514.39,1029.70,9198.34,16223.53,8705.99,538.88,495.33,671.54,14742.57,312.32,417.58,516.06,442.94,10897.72,197.88,175.89,814.54,482.22,700.66,697.32,368.14,12638.45,481.78,83.60
2009-11-15,dsm2,base,1007,9902.14,9669.00,1299.00,-4569.00,1702.24,4929.90,0.00,0.00,710.82,3.15,3.39,4.41,2.86,2801.44,2801.44,540.44,14426.47,689.99,626.73,5601.34,5601.34,843.97,1437.76,554.80,15798.42,15587.26,16779.40,549.84,551.53,11135.04,1039.14,9161.96,16113.77,8750.82,539.62,497.88,683.59,14545.45,318.07,432.91,522.47,449.64,10467.15,202.12,176.12,782.59,490.18,686.69,703.96,370.96,12638.91,489.24,83.60
2009-11-16,dsm2,base,1007,9635.43,9373.10,1310.00,-4390.00,1746.41,4809.02,0.00,0.00,728.36,3.11,3.63,4.67,2.96,2855.44,2855.44,541.33,14475.54,697.93,632.89,5733.20,5733.20,851.09,1464.20,558.66,15737.38,15575.39,16527.91,552.86,555.10,11063.27,1058.74,9250.87,15947.31,8824.58,540.40,499.69,693.49,14532.81,324.41,448.08,530.27,458.79,10317.10,207.55,175.64,799.66,495.98,697.14,708.32,372.79,12717.50,498.24,84.20
2009-11-17,dsm2,base,1007,9244.14,8963.90,1304.00,-4098.00,1726.46,4723.68,0.00,0.00,747.36,2.99,3.49,4.60,3.10,3165.50,3165.50,542.11,14560.54,702.56,645.56,6306.05,6306.05,861.95,1746.70,565.14,15680.67,15572.07,16617.17,559.38,561.44,11443.14,1184.99,9943.42,15936.12,9138.39,542.01,498.72,700.27,15492.97,336.94,458.26,556.39,481.90,10927.73,235.59,172.96,923.33,498.49,782.97,716.95,374.61,12907.35,504.59,84.20
2009-11-18,dsm2,base,1007,9217.53,8921.00,1306.00,-4094.00,1637.73,4791.80,0.00,0.00,742.96,2.98,3.46,4.42,2.89,3060.57,3060.57,544.00,14503.02,710.57,650.26,6097.73,6097.73,853.89,1623.04,575.80,15636.71,15549.13,16666.08,562.01,565.51,11445.44,1132.91,9630.04,15954.23,9138.74,542.92,498.21,706.40,15061.28,341.98,475.31,567.37,480.75,11045.58,217.92,179.14,893.67,497.38,762.10,733.84,377.41,12891.52,507.05,84.20
2009-11-19,dsm2,base,1007,9924.60,9625.00,1311.00,-3451.00,1676.02,6108.58,0.00,0.00,729.84,2.74,3.87,4.02,3.01,2944.65,2944.65,547.27,14466.37,727.15,656.19,5852.76,5852.76,856.99,1572.39,581.17,15566.08,15499.17,16326.18,568.17,571.28,11183.32,1111.96,9403.53,15786.83,8872.62,546.92,498.69,715.18,14636.48,345.24,494.40,569.15,477.94,11020.33,218.18,186.90,844.25,506.22,730.39,749.03,381.45,12930.27,525.22,84.20
2009-11-20,dsm2,base,1007,10176.63,9859.30,1305.00,-3195.00,1266.79,7019.84,0.00,0.00,735.28,2.25,3.57,3.59,3.27,3405.05,3405.05,552.37,14532.89,740.25,667.55,6698.45,6698.45,871.08,1931.31,585.16,15525.78,15474.75,16771.68,577.68,581.51,11906.86,1292.13,10260.00,15891.45,9079.59,551.90,499.72,725.88,16579.30,359.09,502.43,570.84,506.08,12093.69,252.97,187.12,1017.82,510.20,848.86,744.39,385.71,13155.03,527.27,84.20
2009-11-21,dsm2,base,1007,9856.60,9453.40,1302.00,-3186.00,1372.95,6599.65,0.00,0.00,721.76,2.13,3.43,2.76,3.05,2822.32,2822.32,554.20,14352.56,741.56,664.47,5581.85,5581.85,848.59,1368.32,597.27,15501.95,15452.06,16645.30,575.62,578.92,11662.20,1045.13,9114.67,15862.29,8945.13,553.56,505.04,738.76,14723.59,353.92,527.67,572.71,477.31,11522.95,196.88,190.78,773.14,515.81,703.79,735.14,389.13,13038.77,529.26,79.40
2009-11-22,dsm2,base,1007,11795.47,11387.20,1303.00,-3181.00,1365.49,8551.97,0.00,0.00,712.97,1.79,3.31,2.33,3.04,2585.90,2585.90,559.95,14263.81,732.91,666.33,5110.39,5110.39,852.12,1203.05,600.20,15460.00,15387.83,16205.76,581.10,584.16,11229.21,1002.86,8562.73,15608.60,8166.30,559.00,506.04,741.06,14090.25,350.60,549.70,574.74,468.55,11486.65,209.63,186.46,678.27,532.60,643.92,735.18,395.60,13030.29,549.87,79.40
2009-11-23,dsm2,base,1007,11643.93,11222.20,1307.00,-3207.00,1291.49,8452.45,0.00,0.00,733.11,1.48,3.25,1.78,3.05,2259.56,2259.56,567.37,14101.16,732.08,660.42,4426.37,4426.37,843.99,919.70,597.50,15380.37,15324.23,15717.31,580.48,582.91,10692.55,900.91,7710.13,15252.25,7611.36,566.27,510.95,737.74,13186.91,347.19,571.00,577.02,451.07,10735.83,202.48,187.54,580.11,533.70,588.26,724.22,401.51,12964.72,561.25,79.40
2009-11-24,dsm2,base,1007,11803.33,11383.90,1305.00,-4119.00,1205.95,7783.38,0.00,0.40,745.66,1.37,3.31,1.40,3.10,2060.84,2060.84,573.71,13922.35,721.81,654.58,3922.28,3922.28,830.45,769.90,593.99,15271.29,15226.18,15300.10,582.58,584.81,10256.30,839.88,7193.19,14949.62,6927.08,572.63,516.14,735.32,12588.69,344.05,590.74,579.78,438.59,10364.76,202.99,188.76,540.71,536.23,556.45,723.64,405.57,12924.17,568.83,79.40
2009-11-25,dsm2,base,1007,11187.55,10795.40,1290.00,-5607.00,1266.42,5604.13,0.00,1.00,761.52,1.48,3.46,1.32,3.20,2039.56,2039.56,581.24,13182.37,718.73,649.67,3849.55,3849.55,824.24,741.03,587.50,15128.16,15126.36,15117.42,584.15,585.46,10173.00,845.62,7000.92,14735.17,4762.49,580.67,525.98,729.08,12632.68,344.15,602.01,583.17,439.14,10392.02,205.21,192.25,541.57,537.17,550.65,740.48,404.06,12949.89,573.75,79.40
2009-11-26,dsm2,base,1007,10849.36,10459.90,1280.00,-5590.00,1203.27,5336.09,0.00,1.00,774.45,1.71,3.60,1.45,3.29,2121.86,2121.86,584.18,11242.89,726.98,642.96,3969.96,3969.96,817.09,780.12,581.70,15006.87,15031.46,15220.83,582.47,583.67,10398.86,868.02,7203.56,14593.68,4665.72,584.07,536.23,730.79,13049.11,347.42,606.68,587.05,448.56,10412.01,205.29,192.81,558.43,537.06,566.25,753.59,402.58,12964.57,576.84,79.40
2009-11-27,dsm2,base,1007,10446.42,10077.10,1268.00,-5132.00,821.57,5760.85,0.00,1.00,785.29,2.14,3.42,1.81,3.24,2326.94,2326.94,582.18,8913.95,735.48,639.90,4429.96,4429.96,820.90,890.95,577.13,14926.60,14954.16,15691.17,579.08,580.56,10793.94,937.33,7821.11,14426.60,4923.23,582.07,542.07,742.06,13851.04,356.68,604.71,591.59,469.14,10605.97,208.18,188.70,605.12,541.13,599.30,767.85,406.70,12935.46,567.84,79.40
2009-11-28,dsm2,base,1007,9931.13,9523.80,1284.00,-5098.00,1012.39,5104.74,0.00,1.00,785.96,2.61,3.48,2.53,3.06,2325.05,2325.05,576.34,7155.64,749.24,636.55,4367.64,4367.64,823.00,873.58,576.94,14841.37,14884.06,15892.16,575.11,576.82,10735.14,933.88,7739.91,13779.28,4942.05,576.23,540.17,754.83,13624.24,362.34,609.61,596.84,471.12,10520.19,206.63,200.39,592.26,545.01,596.91,780.03,411.90,12663.14,577.21,79.40
2009-11-29,dsm2,base,1007,11640.70,11281.60,1338.00,-5701.00,1034.55,6243.16,0.00,1.00,793.16,3.01,3.67,3.53,3.14,2388.28,2388.28,570.16,6490.90,764.95,637.05,4640.97,4640.97,837.88,981.16,574.01,14598.81,14792.80,15995.78,574.62,575.88,10754.26,957.91,8061.96,13187.85,4696.71,570.07,538.41,766.53,13972.74,368.38,612.80,602.86,476.98,10447.99,214.13,194.90,622.80,562.94,595.13,788.82,415.37,12295.75,569.83,79.40
2009-11-30,dsm2,base,1007,10475.06,10059.50,1351.00,-5351.00,1029.12,5445.94,0.00,1.00,795.83,3.44,3.93,4.50,3.26,2506.17,2506.17,568.33,6155.22,777.09,642.34,5061.86,5061.86,847.71,1121.89,577.44,14281.68,14653.78,16155.40,574.41,576.44,11192.28,1008.92,8700.81,12826.76,5014.50,568.20,538.12,778.28,14569.30,375.59,614.18,609.31,488.53,10605.89,224.15,192.39,685.37,551.64,627.27,791.25,416.72,11681.54,570.50,79.40
2009-12-01,dsm2,base,1007,10049.70,9797.70,1275.00,-6101.00,987.11,4236.59,0.00,0.00,799.95,3.63,4.06,5.33,3.41,2912.74,2912.74,568.93,6729.17,780.25,658.64,5897.01,5897.01,859.84,1481.80,582.59,13812.49,14412.79,16626.73,580.96,582.82,11702.49,1164.64,9691.45,13912.87,5986.34,568.87,535.55,787.80,15959.24,390.45,611.41,615.78,512.74,11051.09,246.49,194.24,807.73,574.78,723.87,798.44,416.60,11157.94,568.62,84.20
2009-12-02,dsm2,base,1007,9686.70,9412.70,1231.00,-5701.00,1060.86,4155.84,0.00,0.00,787.87,3.79,3.99,5.90,3.45,3277.42,3277.42,570.66,7684.62,783.13,680.44,6504.13,6504.13,869.19,1706.99,600.03,13927.88,14056.75,17271.78,590.10,592.87,12173.68,1277.34,10371.19,14841.29,6771.53,570.44,533.65,793.92,16662.74,404.83,607.66,622.10,532.02,11529.30,262.54,193.41,938.31,557.91,815.78,801.49,417.24,10717.86,562.06,84.20
2009-12-03,dsm2,base,1007,9560.60,9290.60,1257.00,-4161.00,1171.08,5485.52,0.00,0.00,825.18,3.68,3.83,6.11,3.32,3347.05,3347.05,575.33,8443.39,788.67,696.55,6627.23,6627.23,879.38,1812.98,616.20,14178.37,13966.14,17567.77,600.51,603.30,12356.15,1275.67,10442.79,15328.24,7326.60,575.19,536.08,799.15,16642.26,412.39,610.77,626.91,538.13,11956.95,269.22,194.42,989.10,559.92,848.09,804.32,423.82,10480.56,561.98,84.20
2009-12-04,dsm2,base,1007,9608.70,9335.70,1272.00,-4164.00,1266.74,5449.96,0.00,0.00,827.17,3.38,3.97,5.79,3.21,3059.84,3059.84,580.68,8935.41,795.05,703.05,6172.70,6172.70,881.21,1663.32,625.74,14358.44,14036.04,17307.64,608.03,611.35,12253.83,1167.02,9903.13,15425.08,7515.00,580.49,540.56,802.78,15645.63,410.44,619.13,630.35,527.29,12066.15,252.47,203.04,917.64,564.17,794.82,797.10,432.93,10434.51,572.26,84.20
2009-12-05,dsm2,base,1007,9830.00,9548.00,1267.00,-4168.00,1285.15,5643.85,0.00,0.00,800.26,2.94,4.08,5.07,3.42,3129.23,3129.23,589.81,9620.31,794.95,713.33,6384.24,6384.24,894.46,1763.34,634.68,14538.74,14153.96,17092.39,619.19,621.67,12357.09,1186.64,10034.38,15570.62,7516.14,589.45,542.61,803.83,15857.89,413.19,624.69,632.77,533.05,12362.46,261.74,203.78,943.43,565.41,816.91,826.98,440.17,10418.67,575.48,84.20
2009-12-06,dsm2,base,1007,9658.40,9376.40,1260.00,-4161.00,1048.20,5709.20,0.00,0.00,789.58,2.50,4.03,4.13,3.58,3133.91,3133.91,599.58,10105.44,806.95,719.23,6357.30,6357.30,899.03,1697.96,644.63,14681.64,14301.72,17125.64,627.20,630.15,12588.65,1180.26,10055.58,15664.26,7718.62,599.47,545.89,806.09,15860.87,415.05,630.46,634.33,537.14,12554.65,254.72,198.62,946.22,568.86,812.26,828.70,445.10,10432.69,571.67,84.20
2009-12-07,dsm2,base,1007,9376.30,9089.30,1270.00,-4181.00,523.25,5942.05,0.00,0.00,756.07,2.21,3.59,3.21,3.59,3046.96,3046.96,615.57,10387.22,816.73,726.18,6125.33,6125.33,908.90,1611.73,654.89,14751.19,14440.73,17151.40,637.09,639.67,12629.58,1149.24,9854.70,15620.21,7787.37,614.47,555.48,821.01,15572.59,414.53,635.93,635.79,537.73,12535.48,243.87,194.73,901.22,574.16,791.18,805.68,446.52,10489.60,587.08,84.20
2009-12-08,dsm2,base,1007,10343.40,10025.40,1312.00,-4050.00,544.14,7061.26,0.00,0.00,778.36,2.14,3.29,2.44,3.20,2544.11,2544.11,623.26,10314.70,809.64,721.21,5226.38,5226.38,898.05,1269.97,657.63,14728.67,14524.63,16768.55,639.63,643.04,12123.65,986.79,8629.92,15258.69,7495.89,621.45,566.47,826.34,14122.71,408.39,650.32,638.42,505.48,12005.88,226.37,195.30,759.09,603.52,708.79,790.83,449.54,10493.49,627.07,79.40
2009-12-09,dsm2,base,1007,10939.80,10634.80,1270.00,-4063.00,505.94,7640.86,0.00,0.00,777.38,2.16,3.42,2.22,3.11,2149.32,2149.32,628.40,10354.12,783.49,715.90,4384.92,4384.92,888.97,1022.27,656.28,14680.94,14542.89,16005.41,644.79,646.35,11038.75,897.30,7594.03,14767.75,6828.05,627.05,576.59,817.04,12802.07,401.09,667.90,641.38,477.74,11644.61,225.40,198.52,668.73,614.69,638.17,768.11,456.23,10533.08,654.09,79.40
2009-12-10,dsm2,base,1007,10533.70,10248.70,1244.00,-4143.00,201.19,7433.51,0.00,0.00,785.64,2.41,3.76,2.44,3.34,2189.00,2189.00,638.27,10658.02,771.27,711.45,4370.70,4370.70,889.57,1011.72,649.83,14652.48,14531.41,15592.41,647.65,648.82,10888.09,899.96,7558.52,14548.09,6699.04,637.54,582.73,805.03,12885.64,399.69,673.85,645.21,481.44,11621.20,225.75,201.39,663.91,592.67,646.50,782.61,460.60,10585.85,638.83,79.40
2009-12-11,dsm2,base,1007,10149.20,9847.20,1267.00,-4375.00,-529.53,7570.73,0.00,0.00,819.85,2.44,4.39,2.91,3.62,2461.33,2461.33,643.19,10958.88,773.33,706.87,4925.92,4925.92,892.81,1153.98,641.64,14637.78,14540.58,15684.17,647.79,648.98,11448.17,977.66,8182.61,14576.15,6988.41,642.77,591.64,795.51,13667.43,404.45,672.29,650.39,507.46,11742.94,233.92,201.27,714.60,586.04,673.13,783.94,464.60,10682.30,620.42,79.40
2009-12-12,dsm2,base,1007,10051.50,9707.50,1314.00,-4420.00,-1266.81,8212.31,0.00,0.00,812.68,2.82,4.46,3.37,3.99,3023.10,3023.10,640.90,11336.18,777.87,710.90,6011.73,6001.27,903.55,1594.51,639.03,14660.47,14572.85,16433.95,645.25,646.40,12283.92,1167.94,9554.97,15024.49,7600.96,640.74,598.85,800.31,15611.81,417.96,666.63,657.42,546.71,12187.91,254.13,199.11,870.43,595.90,772.71,795.45,471.82,10838.12,604.26,84.20
2009-12-13,dsm2,base,1007,11424.40,10751.40,1386.00,-4888.00,-2859.64,10782.04,0.00,0.00,823.53,3.10,4.06,4.12,3.80,3304.69,3304.69,639.15,11379.58,784.24,721.09,6364.46,6364.46,911.14,1738.96,648.62,14678.08,13784.64,17349.97,644.43,646.49,12652.14,1259.46,9994.49,15424.84,7971.78,639.12,605.50,805.84,16380.89,429.85,668.47,664.17,558.70,12514.31,252.51,205.52,986.14,614.44,841.01,823.82,486.86,10875.16,614.56,84.20
2009-12-14,dsm2,base,1007,13831.00,13189.00,1395.00,-5930.00,-2761.78,12057.78,0.00,0.00,803.10,3.19,4.02,4.64,3.46,2763.50,2763.50,639.10,11044.02,804.52,718.56,5264.31,5264.31,907.75,1281.88,651.74,14551.85,13305.55,16996.34,644.82,646.83,12003.41,1067.21,8783.40,15165.16,7687.97,638.87,608.22,821.51,14641.29,424.26,684.97,670.14,520.96,11899.31,230.48,206.80,759.88,638.07,700.82,821.58,507.41,10655.98,645.21,79.40
2009-12-15,dsm2,base,1007,14639.20,14181.20,1394.00,-6455.00,-2582.17,12160.37,0.00,0.00,805.88,3.20,3.98,4.75,3.46,2530.51,2530.51,637.24,10899.95,816.23,715.85,4757.22,4757.22,910.94,1059.80,643.61,14384.37,13254.69,16364.91,646.44,648.39,11427.44,1018.12,8184.00,14908.84,7176.39,637.21,607.58,846.02,13922.94,421.21,694.03,676.38,511.83,11641.95,231.46,198.36,653.90,653.97,635.65,825.58,515.00,10520.36,645.58,79.40
2009-12-16,dsm2,base,1007,14704.50,14305.50,1420.00,-7343.00,-1988.76,10770.26,0.00,0.00,827.77,3.05,3.86,4.69,3.42,2383.37,2383.37,634.32,10840.82,822.33,708.24,4417.28,4417.28,897.68,933.92,637.12,14190.28,13300.66,15742.94,643.79,646.03,11140.97,987.77,7845.76,14524.29,6813.26,634.16,608.38,856.07,13433.39,419.99,698.65,682.93,510.82,11535.26,231.60,200.25,609.40,640.59,598.95,812.50,513.81,10394.31,648.06,79.40
2009-12-17,dsm2,base,1007,14528.30,14138.30,1454.00,-7871.00,-454.05,8565.35,0.00,0.00,848.98,2.81,3.78,4.28,3.33,2182.19,2182.19,630.04,10786.20,817.49,696.54,3976.41,3976.41,873.41,809.22,628.35,14014.40,13830.48,15086.02,638.15,639.79,10858.05,945.36,7207.17,14080.36,6383.67,629.90,605.80,848.38,12712.81,418.11,703.25,688.21,504.15,11740.48,225.82,212.55,561.91,628.24,567.03,818.02,511.46,10347.61,641.25,79.40
2009-12-18,dsm2,base,1007,14059.70,13669.70,1456.00,-7526.00,1180.42,6809.28,0.00,0.00,841.22,2.67,3.74,3.81,3.37,2047.96,2047.96,624.09,10802.39,814.85,686.46,3712.34,3712.34,852.04,733.41,620.87,13860.74,13938.49,14516.93,630.65,632.12,10800.19,916.58,6831.90,13726.30,6067.30,624.00,601.80,846.02,12166.97,416.87,704.23,692.04,501.48,11900.24,225.52,220.93,531.69,631.48,547.69,839.33,503.15,10373.40,630.29,79.40
2009-12-19,dsm2,base,1007,14777.90,14397.90,1441.00,-7514.00,1728.75,6976.15,0.00,0.00,841.79,2.41,3.86,3.47,3.45,1990.29,1990.29,617.33,10851.28,822.57,676.36,3576.15,3576.15,836.33,717.93,611.97,13700.78,13882.60,14022.94,623.26,624.78,10817.10,927.32,6695.51,13376.99,5850.48,617.20,596.41,850.94,11938.85,416.75,703.60,694.04,505.11,11921.21,229.45,217.56,522.79,620.18,540.93,847.26,497.82,10435.81,627.10,79.40
2009-12-20,dsm2,base,1007,15842.70,15473.70,1404.00,-7454.00,1856.61,7936.09,0.00,0.00,853.12,1.87,4.02,2.84,3.58,2014.77,2014.77,610.64,10941.66,832.60,669.06,3632.72,3632.72,824.59,717.02,605.48,13538.89,13793.75,13743.45,616.36,617.92,10966.04,962.42,6714.05,13126.75,5767.65,610.57,590.49,857.14,12079.26,419.10,699.92,694.75,512.18,11913.43,233.10,211.91,521.73,612.57,550.77,844.13,492.56,10524.29,625.36,79.40
